order_id,fecha_pedido,departamento_destino,zona_logistica,modo_transporte,tipo_envio,distancia_km,tiempo_estimado_dias,tiempo_preparacion_horas,cantidad_productos,peso_kg,prioridad,dia_semana,carga_logistica,entrega_tardia
ORD-11611,2025-10-11,Ica,Costa Sur,Terrestre,Express,364.71,2,5.02,2,2.95,Alta,Sábado,Alta,0
ORD-11612,2025-02-22,Moquegua,Costa Sur,Terrestre,Estándar,1128.28,6,8.05,6,6.88,Media,Sábado,Alta,0
ORD-11613,2025-09-02,Lima,Lima y Callao,Terrestre,Estándar,85.54,3,7.99,6,12.48,Media,Martes,Media,1
ORD-11614,2025-09-10,Lima,Lima y Callao,Terrestre,Estándar,83.39,3,5.75,3,4.55,Baja,Miércoles,Media,0
ORD-11615,2025-01-22,Lima,Lima y Callao,Terrestre,Estándar,79.7,3,11.24,6,11.2,Media,Miércoles,Alta,0
ORD-11616,2025-03-05,Cusco,Sierra Sur,Terrestre,Estándar,1145.27,6,4.8,4,4.41,Baja,Miércoles,Media,1
ORD-11617,2025-10-17,Lima,Lima y Callao,Terrestre,Express,49.69,2,5.33,2,2.1,Alta,Viernes,Media,0
ORD-11618,2025-07-05,Piura,Costa Norte,Terrestre,Estándar,974.81,6,7.08,6,6.45,Baja,Sábado,Media,0
ORD-11619,2025-02-14,Ica,Costa Sur,Aéreo,Express,304.75,2,6.87,6,8.12,Media,Viernes,Baja,0
ORD-11620,2025-12-28,Lambayeque,Costa Norte,Terrestre,Estándar,827.12,5,6.74,5,9.91,Baja,Domingo,Media,0
ORD-11621,2025-04-07,San Martín,Selva Norte,Terrestre,Express,1109.56,4,7.53,5,15.35,Media,Lunes,Media,0
ORD-11622,2025-01-02,Loreto,Selva Norte,Aéreo,Estándar,1678.18,8,4.18,3,4.22,Baja,Jueves,Media,0
ORD-11623,2025-12-04,Piura,Costa Norte,Terrestre,Estándar,1031.93,6,14.24,8,21.62,Media,Jueves,Alta,1
ORD-11624,2025-01-07,La Libertad,Costa Norte,Terrestre,Estándar,596.54,5,7.95,5,7.61,Media,Martes,Alta,1
ORD-11625,2025-07-21,Ucayali,Selva Centro-Sur,Terrestre,Estándar,985.98,7,7.08,6,5.39,Media,Lunes,Alta,0
ORD-11626,2025-12-29,Cajamarca,Sierra Norte,Terrestre,Estándar,1003.44,6,5.76,5,6.84,Alta,Lunes,Media,0
ORD-11627,2025-07-30,Lima,Lima y Callao,Terrestre,Express,62.52,2,6.18,4,6.8,Media,Miércoles,Alta,0
ORD-11628,2025-08-02,Lambayeque,Costa Norte,Terrestre,Estándar,794.41,6,5.01,3,5.4,Media,Sábado,Media,1
ORD-11629,2025-05-22,Loreto,Selva Norte,Aéreo,Estándar,1275.23,6,5.13,4,4.09,Alta,Jueves,Media,0
ORD-11630,2025-02-16,Puno,Sierra Sur,Terrestre,Express,1392.21,4,4.36,3,3.37,Baja,Domingo,Media,0
ORD-11631,2025-07-29,Lima,Lima y Callao,Terrestre,Estándar,39.71,3,7.94,5,5.16,Alta,Martes,Alta,0
ORD-11632,2025-11-24,Lima,Lima y Callao,Terrestre,Mismo Día,111.29,1,7.65,7,7.87,Alta,Lunes,Media,0
ORD-11633,2025-02-03,La Libertad,Costa Norte,Terrestre,Express,603.98,3,6.43,5,7.03,Alta,Lunes,Media,0
ORD-11634,2025-11-18,Lima,Lima y Callao,Terrestre,Express,94.38,2,11.05,5,13.45,Media,Martes,Alta,0
ORD-11635,2025-06-01,Lima,Lima y Callao,Terrestre,Express,23.24,2,7.54,5,4.6,Media,Domingo,Alta,0
ORD-11636,2025-07-15,Áncash,Costa Norte,Terrestre,Estándar,444.93,4,6.32,5,2.99,Media,Martes,Alta,0
ORD-11637,2025-03-02,Lima,Lima y Callao,Terrestre,Estándar,85.38,3,4.27,4,2.24,Media,Domingo,Media,0
ORD-11638,2025-08-15,Piura,Costa Norte,Terrestre,Estándar,983.45,6,4.28,4,7.06,Alta,Viernes,Baja,0
ORD-11639,2025-03-08,Lima,Lima y Callao,Terrestre,Express,68.72,2,7.05,4,3.87,Baja,Sábado,Alta,0
ORD-11640,2025-04-10,Loreto,Selva Norte,Aéreo,Express,1197.98,4,9.39,8,10.83,Media,Jueves,Alta,1
ORD-11641,2025-09-21,La Libertad,Costa Norte,Terrestre,Estándar,605.55,4,10.34,9,7.97,Media,Domingo,Alta,1
ORD-11642,2025-01-19,Lima,Lima y Callao,Terrestre,Estándar,148.46,3,3.9,4,4.45,Baja,Domingo,Baja,0
ORD-11643,2025-06-13,Áncash,Costa Norte,Terrestre,Estándar,377.33,5,5.2,5,5.24,Media,Viernes,Media,0
ORD-11644,2025-08-06,Junín,Sierra Centro,Terrestre,Estándar,391.6,4,7.41,7,6.15,Media,Miércoles,Media,0
ORD-11645,2025-02-18,Lambayeque,Costa Norte,Terrestre,Estándar,726.04,5,4.82,3,6.55,Media,Martes,Media,0
ORD-11646,2025-04-18,Cusco,Sierra Sur,Terrestre,Estándar,1108.48,6,3.49,1,2.39,Alta,Viernes,Media,1
ORD-11647,2025-05-06,Áncash,Costa Norte,Terrestre,Express,379.11,2,9.01,8,12.87,Media,Martes,Media,0
ORD-11648,2025-08-31,Lima,Lima y Callao,Terrestre,Estándar,81.3,4,4.74,2,6.38,Alta,Domingo,Alta,0
ORD-11649,2025-12-23,La Libertad,Costa Norte,Terrestre,Express,598.6,3,4.45,3,2.23,Media,Martes,Media,1
ORD-11650,2025-11-02,La Libertad,Costa Norte,Terrestre,Express,563.54,3,8.43,7,7.55,Alta,Domingo,Media,1
ORD-11651,2025-03-11,Cusco,Sierra Sur,Terrestre,Estándar,1033.34,5,7.16,6,6.07,Baja,Martes,Media,0
ORD-11652,2025-01-07,Lima,Lima y Callao,Terrestre,Estándar,72.11,3,5.89,3,5.24,Media,Martes,Alta,0
ORD-11653,2025-01-19,La Libertad,Costa Norte,Terrestre,Estándar,614.7,4,6.79,4,2.94,Alta,Domingo,Alta,1
ORD-11654,2025-08-06,Lambayeque,Costa Norte,Terrestre,Estándar,857.21,5,6.72,5,7.97,Baja,Miércoles,Alta,0
ORD-11655,2025-02-27,Lima,Lima y Callao,Terrestre,Estándar,82.98,4,7.0,6,4.13,Media,Jueves,Media,0
ORD-11656,2025-03-26,Amazonas,Selva Norte,Terrestre,Estándar,1249.75,6,7.53,4,6.97,Media,Miércoles,Alta,0
ORD-11657,2025-11-06,Puno,Sierra Sur,Terrestre,Estándar,1354.41,7,8.42,7,13.7,Media,Jueves,Baja,1
ORD-11658,2025-11-15,Arequipa,Costa Sur,Terrestre,Estándar,953.13,4,8.42,5,3.88,Alta,Sábado,Alta,1
ORD-11659,2025-11-03,Lambayeque,Costa Norte,Terrestre,Estándar,755.96,5,8.96,6,6.32,Media,Lunes,Alta,1
ORD-11660,2025-04-03,Callao,Lima y Callao,Terrestre,Express,36.03,2,8.21,5,10.51,Alta,Jueves,Media,0
ORD-11661,2025-08-15,Lima,Lima y Callao,Terrestre,Estándar,69.69,3,9.04,6,13.23,Media,Viernes,Alta,0
ORD-11662,2025-08-11,Cusco,Sierra Sur,Terrestre,Express,1152.36,4,3.38,3,2.16,Media,Lunes,Media,0
ORD-11663,2025-03-09,Piura,Costa Norte,Terrestre,Express,992.07,3,6.82,5,7.29,Alta,Domingo,Media,0
ORD-11664,2025-07-22,La Libertad,Costa Norte,Terrestre,Estándar,621.09,4,6.35,4,6.78,Media,Martes,Media,0
ORD-11665,2025-07-11,Lima,Lima y Callao,Terrestre,Estándar,84.94,3,8.56,7,8.45,Baja,Viernes,Alta,0
ORD-11666,2025-05-25,Cusco,Sierra Sur,Terrestre,Estándar,1042.97,6,6.95,2,4.78,Media,Domingo,Alta,0
ORD-11667,2025-10-02,Áncash,Costa Norte,Terrestre,Estándar,431.43,3,5.63,3,2.94,Media,Jueves,Media,0
ORD-11668,2025-09-05,La Libertad,Costa Norte,Terrestre,Estándar,565.75,5,7.33,5,5.06,Media,Viernes,Alta,1
ORD-11669,2025-07-14,Lima,Lima y Callao,Terrestre,Estándar,50.72,3,7.12,5,4.59,Media,Lunes,Alta,0
ORD-11670,2025-09-22,Lambayeque,Costa Norte,Terrestre,Express,764.22,3,3.02,3,4.34,Media,Lunes,Baja,0
ORD-11671,2025-10-06,Tacna,Costa Sur,Aéreo,Express,1267.03,4,5.96,3,3.5,Alta,Lunes,Alta,0
ORD-11672,2025-07-26,Lima,Lima y Callao,Terrestre,Express,104.27,2,6.59,3,5.32,Baja,Sábado,Media,0
ORD-11673,2025-04-08,Ucayali,Selva Centro-Sur,Terrestre,Estándar,740.8,4,8.97,6,6.42,Media,Martes,Media,1
ORD-11674,2025-10-04,Huánuco,Sierra Centro,Terrestre,Express,414.84,2,5.7,5,5.65,Media,Sábado,Media,0
ORD-11675,2025-09-19,Lima,Lima y Callao,Terrestre,Express,138.41,2,5.92,5,6.76,Baja,Viernes,Media,0
ORD-11676,2025-12-25,Lima,Lima y Callao,Terrestre,Express,173.39,2,7.75,7,6.18,Media,Jueves,Media,0
ORD-11677,2025-02-24,Lima,Lima y Callao,Terrestre,Express,84.6,2,3.33,2,4.25,Media,Lunes,Baja,0
ORD-11678,2025-06-03,Ucayali,Selva Centro-Sur,Aéreo,Estándar,883.6,5,5.96,6,10.04,Alta,Martes,Baja,0
ORD-11679,2025-12-04,Lima,Lima y Callao,Terrestre,Estándar,116.56,3,11.35,9,14.95,Media,Jueves,Alta,1
ORD-11680,2025-07-07,Puno,Sierra Sur,Terrestre,Express,1243.15,4,8.81,7,5.18,Baja,Lunes,Alta,0
ORD-11681,2025-12-11,Lima,Lima y Callao,Terrestre,Express,79.12,2,6.18,3,7.63,Media,Jueves,Media,0
ORD-11682,2025-01-05,Ayacucho,Sierra Sur,Terrestre,Express,551.19,3,5.95,2,1.17,Alta,Domingo,Alta,0
ORD-11683,2025-01-13,Lima,Lima y Callao,Terrestre,Express,76.81,2,8.06,6,10.21,Media,Lunes,Alta,0
ORD-11684,2025-10-18,Lambayeque,Costa Norte,Terrestre,Estándar,862.56,5,5.39,3,4.12,Media,Sábado,Media,0
ORD-11685,2025-05-11,Puno,Sierra Sur,Terrestre,Estándar,1417.7,7,4.64,4,6.71,Alta,Domingo,Baja,0
ORD-11686,2025-07-09,Loreto,Selva Norte,Multimodal,Estándar,1725.5,8,3.86,2,2.31,Baja,Miércoles,Media,1
ORD-11687,2025-06-06,Arequipa,Costa Sur,Terrestre,Estándar,1054.05,7,3.9,4,4.98,Media,Viernes,Media,0
ORD-11688,2025-05-29,Ayacucho,Sierra Sur,Terrestre,Estándar,630.81,4,9.18,6,9.66,Media,Jueves,Alta,1
ORD-11689,2025-12-09,Arequipa,Costa Sur,Aéreo,Express,1055.61,3,5.25,3,3.85,Media,Martes,Media,0
ORD-11690,2025-02-04,Lima,Lima y Callao,Terrestre,Estándar,102.18,2,5.49,3,4.28,Alta,Martes,Baja,0
ORD-11691,2025-10-09,Arequipa,Costa Sur,Aéreo,Estándar,1010.62,6,10.56,10,13.65,Baja,Jueves,Media,1
ORD-11692,2025-11-21,Lima,Lima y Callao,Terrestre,Mismo Día,66.34,1,7.83,3,10.08,Media,Viernes,Media,0
ORD-11693,2025-08-28,Lima,Lima y Callao,Terrestre,Express,87.68,2,2.28,1,1.09,Media,Jueves,Media,0
ORD-11694,2025-05-25,Pasco,Sierra Centro,Terrestre,Express,315.9,2,8.25,7,15.34,Alta,Domingo,Baja,0
ORD-11695,2025-02-28,Cusco,Sierra Sur,Terrestre,Express,1059.02,3,4.04,5,7.38,Alta,Viernes,Baja,0
ORD-11696,2025-09-07,Lima,Lima y Callao,Terrestre,Express,48.36,2,6.45,4,6.04,Media,Domingo,Media,0
ORD-11697,2025-06-21,Arequipa,Costa Sur,Terrestre,Express,1024.48,3,6.23,4,3.09,Baja,Sábado,Alta,0
ORD-11698,2025-02-24,Piura,Costa Norte,Terrestre,Estándar,930.24,5,6.24,3,6.04,Media,Lunes,Alta,0
ORD-11699,2025-05-12,Cajamarca,Sierra Norte,Terrestre,Estándar,855.35,5,4.44,5,4.11,Alta,Lunes,Baja,0
ORD-11700,2025-12-17,Arequipa,Costa Sur,Terrestre,Estándar,1015.24,6,4.85,2,4.75,Media,Miércoles,Media,0
ORD-11701,2025-04-07,Callao,Lima y Callao,Terrestre,Estándar,24.6,4,5.14,5,4.76,Media,Lunes,Media,0
ORD-11702,2025-03-07,Loreto,Selva Norte,Aéreo,Estándar,1681.83,8,9.24,5,12.1,Alta,Viernes,Alta,0
ORD-11703,2025-09-06,Arequipa,Costa Sur,Terrestre,Estándar,1008.41,6,4.8,6,5.54,Alta,Sábado,Baja,0
ORD-11704,2025-03-14,Lima,Lima y Callao,Terrestre,Express,72.31,2,4.68,4,3.24,Media,Viernes,Media,0
ORD-11705,2025-12-02,Lima,Lima y Callao,Terrestre,Estándar,24.38,3,7.09,5,5.89,Alta,Martes,Media,0
ORD-11706,2025-11-10,Lima,Lima y Callao,Terrestre,Estándar,127.23,3,5.91,4,3.94,Baja,Lunes,Baja,0
ORD-11707,2025-12-25,Callao,Lima y Callao,Terrestre,Estándar,45.06,3,9.23,8,8.59,Media,Jueves,Media,0
ORD-11708,2025-11-30,Arequipa,Costa Sur,Terrestre,Express,1004.55,3,8.27,4,10.39,Alta,Domingo,Media,0
ORD-11709,2025-03-30,Lambayeque,Costa Norte,Terrestre,Estándar,757.8,5,5.77,5,4.91,Baja,Domingo,Media,0
ORD-11710,2025-03-19,Callao,Lima y Callao,Terrestre,Express,51.16,2,10.44,9,12.36,Baja,Miércoles,Alta,0
ORD-11711,2025-05-06,Lima,Lima y Callao,Terrestre,Express,148.88,2,8.12,4,9.7,Media,Martes,Media,0
ORD-11712,2025-06-21,Junín,Sierra Centro,Terrestre,Estándar,349.98,4,7.44,5,6.62,Media,Sábado,Alta,0
ORD-11713,2025-11-18,Lambayeque,Costa Norte,Terrestre,Estándar,742.84,5,6.66,2,4.15,Baja,Martes,Alta,0
ORD-11714,2025-09-25,Arequipa,Costa Sur,Terrestre,Express,953.54,3,5.98,6,9.3,Baja,Jueves,Baja,0
ORD-11715,2025-08-24,Lima,Lima y Callao,Terrestre,Express,14.05,2,4.27,2,4.05,Media,Domingo,Media,0
ORD-11716,2025-11-17,Callao,Lima y Callao,Terrestre,Estándar,51.1,3,9.18,6,7.11,Media,Lunes,Alta,0
ORD-11717,2025-08-24,Lima,Lima y Callao,Terrestre,Express,161.82,2,6.02,3,5.11,Alta,Domingo,Alta,0
ORD-11718,2025-05-19,Arequipa,Costa Sur,Terrestre,Estándar,1133.86,6,10.82,6,16.31,Media,Lunes,Media,0
ORD-11719,2025-05-31,Tumbes,Costa Norte,Terrestre,Estándar,1311.55,7,6.97,7,7.26,Media,Sábado,Baja,0
ORD-11720,2025-07-08,Lima,Lima y Callao,Terrestre,Express,50.67,2,8.98,6,8.83,Baja,Martes,Alta,1
ORD-11721,2025-02-02,Callao,Lima y Callao,Terrestre,Mismo Día,71.47,1,5.47,3,2.9,Media,Domingo,Media,0
ORD-11722,2025-09-28,Áncash,Costa Norte,Terrestre,Estándar,392.76,3,4.74,3,6.21,Media,Domingo,Alta,0
ORD-11723,2025-08-27,Ica,Costa Sur,Terrestre,Estándar,279.89,3,3.25,5,3.3,Alta,Miércoles,Baja,0
ORD-11724,2025-09-24,Cajamarca,Sierra Norte,Terrestre,Express,922.25,3,5.8,5,5.65,Alta,Miércoles,Baja,1
ORD-11725,2025-07-14,Callao,Lima y Callao,Terrestre,Estándar,15.76,2,15.21,11,20.57,Media,Lunes,Alta,1
ORD-11726,2025-10-13,Piura,Costa Norte,Terrestre,Estándar,1020.53,6,5.55,5,5.91,Alta,Lunes,Media,1
ORD-11727,2025-12-13,Lima,Lima y Callao,Terrestre,Express,173.07,2,5.54,4,2.22,Baja,Sábado,Media,1
ORD-11728,2025-07-28,Cajamarca,Sierra Norte,Terrestre,Estándar,941.64,5,7.84,4,3.81,Media,Lunes,Alta,0
ORD-11729,2025-06-12,Lima,Lima y Callao,Terrestre,Estándar,117.73,4,1.62,2,2.33,Media,Jueves,Baja,0
ORD-11730,2025-02-08,Cusco,Sierra Sur,Terrestre,Estándar,1041.71,6,9.88,6,14.27,Media,Sábado,Alta,1
ORD-11731,2025-10-12,Tumbes,Costa Norte,Terrestre,Estándar,1191.6,6,4.76,3,5.37,Alta,Domingo,Media,0
ORD-11732,2025-11-26,Áncash,Costa Norte,Terrestre,Express,463.31,2,10.05,6,10.88,Baja,Miércoles,Alta,1
ORD-11733,2025-09-13,Lima,Lima y Callao,Terrestre,Estándar,95.41,2,5.35,4,3.24,Media,Sábado,Media,0
ORD-11734,2025-11-12,Lima,Lima y Callao,Terrestre,Estándar,139.87,3,4.67,3,3.77,Baja,Miércoles,Alta,0
ORD-11735,2025-11-11,Arequipa,Costa Sur,Terrestre,Express,955.17,3,6.31,3,7.34,Baja,Martes,Media,0
ORD-11736,2025-10-19,Cajamarca,Sierra Norte,Terrestre,Estándar,857.39,5,7.53,6,10.94,Media,Domingo,Alta,0
ORD-11737,2025-07-03,Junín,Sierra Centro,Terrestre,Estándar,347.3,4,4.85,3,3.28,Alta,Jueves,Media,0
ORD-11738,2025-02-06,Piura,Costa Norte,Terrestre,Estándar,992.85,6,6.79,6,10.44,Media,Jueves,Media,0
ORD-11739,2025-01-02,Lima,Lima y Callao,Terrestre,Express,118.6,2,4.82,2,1.85,Media,Jueves,Alta,0
ORD-11740,2025-03-16,Lima,Lima y Callao,Terrestre,Express,153.69,2,5.47,4,3.69,Baja,Domingo,Media,0
ORD-11741,2025-06-07,Lima,Lima y Callao,Terrestre,Estándar,66.64,4,6.72,7,3.78,Baja,Sábado,Media,0
ORD-11742,2025-09-29,Moquegua,Costa Sur,Terrestre,Estándar,1141.61,6,3.72,4,4.83,Baja,Lunes,Baja,0
ORD-11743,2025-06-16,Lambayeque,Costa Norte,Terrestre,Estándar,719.85,5,9.68,8,12.97,Alta,Lunes,Alta,1
ORD-11744,2025-01-09,Lima,Lima y Callao,Terrestre,Express,62.04,2,5.53,5,4.01,Baja,Jueves,Media,0
ORD-11745,2025-03-18,Lima,Lima y Callao,Terrestre,Estándar,74.36,2,7.86,6,6.99,Media,Martes,Alta,0
ORD-11746,2025-12-24,Cusco,Sierra Sur,Terrestre,Express,1080.12,3,8.64,6,4.9,Media,Miércoles,Alta,0
ORD-11747,2025-12-27,Piura,Costa Norte,Terrestre,Estándar,961.5,6,5.86,3,3.29,Media,Sábado,Alta,0
ORD-11748,2025-05-18,Áncash,Costa Norte,Terrestre,Estándar,397.81,4,9.13,8,6.66,Media,Domingo,Media,0
ORD-11749,2025-10-21,Callao,Lima y Callao,Terrestre,Estándar,44.98,3,7.44,4,8.44,Baja,Martes,Alta,0
ORD-11750,2025-09-20,Loreto,Selva Norte,Aéreo,Express,1547.77,4,6.42,6,5.64,Media,Sábado,Baja,0
ORD-11751,2025-12-06,Ica,Costa Sur,Terrestre,Estándar,270.98,3,6.75,4,4.81,Media,Sábado,Alta,1
ORD-11752,2025-11-20,Cajamarca,Sierra Norte,Terrestre,Estándar,863.85,5,7.82,6,5.69,Baja,Jueves,Media,0
ORD-11753,2025-08-18,Callao,Lima y Callao,Terrestre,Estándar,48.97,3,7.76,6,8.55,Media,Lunes,Media,0
ORD-11754,2025-05-25,Lima,Lima y Callao,Terrestre,Mismo Día,117.2,1,7.05,4,15.04,Baja,Domingo,Media,0
ORD-11755,2025-08-17,Piura,Costa Norte,Terrestre,Estándar,1020.44,6,13.05,8,33.25,Alta,Domingo,Media,1
ORD-11756,2025-04-27,Arequipa,Costa Sur,Terrestre,Express,974.13,3,7.04,5,5.67,Alta,Domingo,Media,0
ORD-11757,2025-05-08,Áncash,Costa Norte,Terrestre,Express,420.77,2,5.18,4,6.31,Baja,Jueves,Media,0
ORD-11758,2025-08-11,Lambayeque,Costa Norte,Terrestre,Estándar,836.65,5,5.39,5,9.34,Media,Lunes,Baja,0
ORD-11759,2025-07-28,Tacna,Costa Sur,Terrestre,Estándar,1301.43,7,7.81,4,8.52,Media,Lunes,Alta,0
ORD-11760,2025-08-01,Cusco,Sierra Sur,Terrestre,Estándar,1048.74,6,4.79,4,6.58,Alta,Viernes,Media,0
ORD-11761,2025-05-21,Tacna,Costa Sur,Terrestre,Express,1426.54,4,10.77,8,16.21,Media,Miércoles,Media,1
ORD-11762,2025-05-30,Piura,Costa Norte,Terrestre,Express,904.48,3,8.69,6,9.02,Media,Viernes,Alta,0
ORD-11763,2025-01-04,Huancavelica,Sierra Centro,Terrestre,Estándar,546.69,4,7.17,5,4.9,Baja,Sábado,Alta,1
ORD-11764,2025-08-08,Madre de Dios,Selva Centro-Sur,Terrestre,Express,1352.61,4,10.39,6,12.04,Baja,Viernes,Alta,1
ORD-11765,2025-07-30,Lima,Lima y Callao,Terrestre,Estándar,49.04,3,10.86,8,10.16,Media,Miércoles,Alta,0
ORD-11766,2025-12-08,Lima,Lima y Callao,Terrestre,Express,108.78,2,12.42,8,11.42,Media,Lunes,Alta,0
ORD-11767,2025-07-04,La Libertad,Costa Norte,Aéreo,Express,609.09,3,5.95,3,2.19,Alta,Viernes,Alta,1
ORD-11768,2025-06-20,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1353.95,7,7.31,7,6.15,Alta,Viernes,Alta,0
ORD-11769,2025-01-25,Loreto,Selva Norte,Aéreo,Express,1614.65,4,5.64,4,4.27,Media,Sábado,Alta,0
ORD-11770,2025-03-13,Lima,Lima y Callao,Terrestre,Express,132.41,2,7.78,7,11.0,Media,Jueves,Media,0
ORD-11771,2025-05-04,Ucayali,Selva Centro-Sur,Multimodal,Estándar,765.78,7,5.61,3,8.65,Alta,Domingo,Media,0
ORD-11772,2025-05-18,Lambayeque,Costa Norte,Terrestre,Express,812.4,3,7.33,3,5.2,Alta,Domingo,Alta,0
ORD-11773,2025-05-13,Loreto,Selva Norte,Aéreo,Estándar,1629.33,8,5.03,2,2.75,Alta,Martes,Alta,0
ORD-11774,2025-05-24,Piura,Costa Norte,Terrestre,Estándar,982.84,7,5.39,5,4.11,Alta,Sábado,Media,0
ORD-11775,2025-10-08,Callao,Lima y Callao,Terrestre,Estándar,43.91,3,8.02,6,12.91,Media,Miércoles,Media,0
ORD-11776,2025-02-17,Áncash,Costa Norte,Terrestre,Express,334.37,2,8.15,5,7.23,Media,Lunes,Alta,0
ORD-11777,2025-05-02,La Libertad,Costa Norte,Terrestre,Estándar,662.21,5,5.74,7,2.2,Media,Viernes,Baja,0
ORD-11778,2025-03-01,Piura,Costa Norte,Aéreo,Estándar,884.9,5,6.69,5,9.65,Baja,Sábado,Baja,0
ORD-11779,2025-04-23,Huancavelica,Sierra Centro,Terrestre,Express,490.72,2,6.68,7,10.08,Media,Miércoles,Baja,0
ORD-11780,2025-09-07,Lima,Lima y Callao,Terrestre,Express,143.71,2,7.63,7,3.58,Media,Domingo,Baja,0
ORD-11781,2025-01-18,Amazonas,Selva Norte,Terrestre,Estándar,1273.17,7,5.73,3,5.14,Media,Sábado,Alta,1
ORD-11782,2025-05-04,Junín,Sierra Centro,Terrestre,Express,482.87,2,6.24,4,5.86,Baja,Domingo,Alta,0
ORD-11783,2025-01-09,Lima,Lima y Callao,Terrestre,Mismo Día,83.56,1,7.25,6,4.39,Media,Jueves,Media,1
ORD-11784,2025-12-15,Ayacucho,Sierra Sur,Terrestre,Estándar,568.25,4,7.07,2,6.01,Media,Lunes,Alta,0
ORD-11785,2025-09-23,Piura,Costa Norte,Terrestre,Estándar,963.76,6,5.0,4,6.36,Media,Martes,Media,0
ORD-11786,2025-03-30,Cajamarca,Sierra Norte,Terrestre,Estándar,812.19,5,5.53,5,5.22,Baja,Domingo,Baja,0
ORD-11787,2025-03-14,Puno,Sierra Sur,Terrestre,Express,1454.84,4,4.33,2,1.99,Media,Viernes,Alta,0
ORD-11788,2025-02-06,Callao,Lima y Callao,Terrestre,Mismo Día,42.14,1,7.64,5,5.55,Baja,Jueves,Alta,0
ORD-11789,2025-06-22,Ucayali,Selva Centro-Sur,Multimodal,Estándar,864.87,6,7.03,6,6.89,Media,Domingo,Media,0
ORD-11790,2025-10-03,Lima,Lima y Callao,Terrestre,Estándar,36.98,3,14.46,12,18.9,Media,Viernes,Baja,0
ORD-11791,2025-08-02,Arequipa,Costa Sur,Terrestre,Estándar,1003.14,7,6.33,4,4.7,Alta,Sábado,Media,0
ORD-11792,2025-11-18,Arequipa,Costa Sur,Terrestre,Express,1080.35,3,7.48,5,5.53,Media,Martes,Media,1
ORD-11793,2025-05-06,Arequipa,Costa Sur,Terrestre,Express,1046.31,3,4.27,2,3.16,Media,Martes,Media,0
ORD-11794,2025-04-12,Lima,Lima y Callao,Terrestre,Estándar,37.57,3,4.79,5,5.25,Alta,Sábado,Media,0
ORD-11795,2025-06-24,Loreto,Selva Norte,Multimodal,Estándar,1207.32,6,6.88,6,6.44,Media,Martes,Media,1
ORD-11796,2025-03-15,La Libertad,Costa Norte,Aéreo,Express,601.18,3,4.89,4,8.95,Alta,Sábado,Baja,0
ORD-11797,2025-12-23,La Libertad,Costa Norte,Terrestre,Express,561.27,3,10.94,9,8.58,Baja,Martes,Alta,0
ORD-11798,2025-03-09,Lima,Lima y Callao,Terrestre,Express,145.77,2,5.29,4,5.0,Media,Domingo,Media,0
ORD-11799,2025-06-24,Lima,Lima y Callao,Terrestre,Estándar,101.41,2,5.79,7,6.19,Baja,Martes,Media,0
ORD-11800,2025-07-10,Lima,Lima y Callao,Terrestre,Estándar,39.92,2,4.26,2,4.11,Media,Jueves,Media,0
ORD-11801,2025-01-21,Lambayeque,Costa Norte,Terrestre,Estándar,816.89,6,3.1,3,1.88,Alta,Martes,Baja,0
ORD-11802,2025-06-20,Lima,Lima y Callao,Terrestre,Express,73.84,2,6.48,5,4.55,Media,Viernes,Media,0
ORD-11803,2025-06-15,Ucayali,Selva Centro-Sur,Terrestre,Estándar,828.28,5,3.96,3,4.95,Media,Domingo,Media,0
ORD-11804,2025-04-05,Junín,Sierra Centro,Terrestre,Estándar,375.15,4,5.76,4,4.41,Baja,Sábado,Alta,0
ORD-11805,2025-02-16,Áncash,Costa Norte,Terrestre,Estándar,318.74,4,9.28,7,12.07,Alta,Domingo,Alta,0
ORD-11806,2025-01-17,Arequipa,Costa Sur,Terrestre,Estándar,1010.79,7,6.21,4,4.61,Media,Viernes,Alta,0
ORD-11807,2025-01-04,Lima,Lima y Callao,Terrestre,Estándar,127.33,3,6.85,6,5.31,Baja,Sábado,Alta,0
ORD-11808,2025-06-25,Ica,Costa Sur,Terrestre,Express,347.32,2,10.2,7,8.19,Alta,Miércoles,Alta,1
ORD-11809,2025-02-02,San Martín,Selva Norte,Terrestre,Estándar,1051.72,7,7.59,7,4.87,Media,Domingo,Media,0
ORD-11810,2025-12-17,Lima,Lima y Callao,Terrestre,Estándar,100.31,4,9.11,4,3.26,Media,Miércoles,Alta,1
ORD-11811,2025-03-31,Lima,Lima y Callao,Terrestre,Estándar,59.01,3,10.29,9,15.93,Baja,Lunes,Media,0
ORD-11812,2025-08-27,Loreto,Selva Norte,Aéreo,Estándar,1395.96,7,6.53,6,6.31,Baja,Miércoles,Baja,0
ORD-11813,2025-09-03,Cusco,Sierra Sur,Terrestre,Estándar,1014.32,6,5.01,5,6.01,Alta,Miércoles,Media,0
ORD-11814,2025-06-30,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1250.69,6,6.55,5,6.67,Media,Lunes,Baja,0
ORD-11815,2025-11-19,Amazonas,Selva Norte,Terrestre,Estándar,1020.85,6,7.18,5,3.17,Alta,Miércoles,Alta,0
ORD-11816,2025-02-10,Lima,Lima y Callao,Terrestre,Estándar,147.69,3,2.93,3,1.94,Baja,Lunes,Baja,0
